year,month,day,hour,minute,lat1,lon1,lat2,lon2,lat3,lon3,lat4,lon4,lat5,lon5,wp1,wp2,wp3,wp4,wp5,size1,size2,size3,size4,size5,ds1,ds2,ds3,ds4,ds5,Cb_Dakar
2014,9,6,17,30,13.16,-13.52,11.5,-15.23,10.56,-13.75,12.62,-14.87,13.43,-12.98,9909,7554,7381,10112,9115,5150,38850,6400,2225,2475,108.47,129.65,139.09,154.81,184.91,0
2014,9,6,17,45,13.16,-13.57,13.43,-13.03,10.74,-15.27,12.62,-14.96,11.55,-15.18,10007,12642,495,9599,754,6300,20275,3700,1300,650,106.22,129,138.16,152.12,152.88,0
2014,9,6,18,0,12.44,-15.18,13.21,-13.57,10.65,-13.84,11.77,-15.36,14,-5,182,7587,730,6227,0,8150,35725,1400,2750,0,104.8,119.04,137.42,180.69,430,0
2014,9,6,18,15,12.44,-15.27,10.96,-15.45,10.06,-15.14,10.6,-13.88,14,-5,4894,5668,6967,9163,0,27025,4100,8175,1900,0,103.48,142.35,175.31,180.85,430,0
2014,9,6,18,30,10.11,-14.56,10.02,-15.09,12.58,-15.32,10.78,-15.54,10.69,-13.88,4924,5159,4700,8927,3273,29650,5250,675,1275,950,98.41,147.63,177.92,178.51,183,0
2014,9,6,18,45,12.58,-15.27,10.69,-15.54,11.19,-15.54,11.23,-14.78,10.69,-13.88,5018,8348,8722,5075,9053,22875,3175,4625,2475,975,99.76,134.24,145.34,150.42,178.51,0
2014,9,6,19,0,11.64,-14.83,11.91,-15.95,11.77,-16.44,12.31,-15.36,11.14,-15.36,6119,5977,5324,4917,6395,18825,425,2175,5375,3400,104.02,105.26,106.1,133.41,138.64,0
2014,9,6,19,15,12.31,-15.27,11.01,-15.45,11.68,-14.83,11.77,-15.99,10.15,-13.93,4132,6333,5845,5516,6698,22525,2350,4575,1900,5500,106.67,110.31,131.82,141.44,191.95,0
2014,9,6,19,30,10.24,-15.99,11.68,-16.08,11.28,-14.69,12.22,-15.23,10.15,-13.97,9792,6573,6663,4960,10050,25300,1250,2550,1650,3800,109.48,111.66,146.24,160.56,191.38,0
2014,9,6,19,45,11.64,-16.58,10.2,-13.93,11.32,-14.65,12.31,-15.23,14,-5,9612,1508,9382,3345,0,27050,2125,2475,2650,0,107.17,109.04,145.8,191.13,430,0
2014,9,6,20,0,10.38,-16.08,12.08,-15.23,11.5,-16.67,11.32,-14.6,10.2,-13.97,7107,44,7515,23,7642,2450,5950,350,5950,1175,112.45,113.6,146.4,155.98,190.56,0
2014,9,6,20,15,11.01,-16.04,12.58,-15.27,12.94,-16.13,11.41,-16.89,10.29,-16.22,6172,5954,7599,3322,11138,8175,14850,1300,875,3425,72.95,99.76,115.43,134.48,157.09,0
2014,9,6,20,30,11.01,-16.04,12.44,-15.36,12.94,-16.26,10.15,-16.31,14,-5,6788,6760,3404,7693,0,5925,14600,650,5425,0,70.33,101.53,134.48,161.28,430,0
2014,9,6,20,45,12.94,-16.35,11.23,-15.5,10.2,-16.44,12.4,-15.41,14,-5,2095,9258,2869,7351,0,3425,6175,8950,7350,0,68.88,101.04,133.75,159.67,430,0
2014,9,6,21,0,11.23,-15.5,10.24,-16.49,12.31,-15.54,12.85,-16.49,14,-5,9135,7449,2945,6024,0,1650,7125,10175,10700,0,69.86,100.44,133.75,157.41,430,0
2014,9,6,21,15,11.05,-15.45,10.2,-16.58,12.26,-15.68,14,-5,14,-5,11110,4605,4756,0,0,7275,8625,12925,0,0,99.86,139.62,159.02,430,430,0
2014,9,6,21,30,12.26,-15.77,11.68,-16.13,11.05,-15.41,10.24,-16.62,14,-5,51,8968,9887,11509,0,28100,1600,3100,12675,0,98.62,111.33,140.46,156.92,430,0
2014,9,6,21,45,11.14,-17.57,11.19,-16.53,12.13,-15.86,11.05,-15.41,11.59,-16.26,9970,10555,7168,6130,10055,12000,12000,725,825,1050,100.65,112.64,124.95,125.67,140.46,0
2014,9,6,22,0,11.19,-16.62,12,-16.08,10.33,-16.71,14,-5,14,-5,8634,7371,9114,0,0,11775,2850,17575,0,0,101.77,124.46,153.64,430,430,0
2014,9,6,22,15,11.19,-16.71,12.62,-16.08,10.29,-16.71,11.95,-16.17,14,-5,6940,10716,6862,7067,0,350,10525,4975,19800,0,82.86,101.59,124.04,155.63,430,0
2014,9,6,22,30,11.19,-16.8,11.95,-16.17,10.15,-16.71,14,-5,14,-5,10664,7752,10996,0,0,10275,4500,20125,0,0,101.59,123.69,159.62,430,430,0
2014,9,6,22,45,11.19,-16.89,11.91,-16.31,14,-5,14,-5,14,-5,8185,8005,0,0,0,8625,3300,0,0,0,101.83,123.41,430,430,430,0
2014,9,6,23,0,11.91,-16.4,11.23,-17.03,14,-5,14,-5,14,-5,6636,7768,0,0,0,6075,2100,0,0,0,100.96,121.1,430,430,430,0
2014,9,6,23,15,11.23,-17.12,11.91,-16.44,14,-5,14,-5,14,-5,10598,7265,0,0,0,2675,2275,0,0,0,100.69,121.02,430,430,430,0
2014,9,6,23,30,11.86,-14.38,11.95,-16.49,11.23,-17.25,14,-5,14,-5,7092,11474,172,0,0,450,1975,4575,0,0,98.23,121.02,137.89,430,430,0
2014,9,6,23,45,11.86,-14.47,11.23,-17.39,14,-5,14,-5,14,-5,7758,253,0,0,0,1400,6750,0,0,0,121.2,135.79,430,430,430,0
2014,9,7,0,30,11.86,-14.78,10.33,-17.48,14,-5,14,-5,14,-5,455,7863,0,0,0,9475,22350,0,0,0,128.43,153.47,430,430,430,0
2014,9,7,0,45,11.82,-14.87,10.29,-17.52,14,-5,14,-5,14,-5,467,3053,0,0,0,10975,3400,0,0,0,128.06,155.63,430,430,430,0
2014,9,7,1,30,11.91,-15.18,10.06,-17.66,14,-5,14,-5,14,-5,498,3945,0,0,0,14000,925,0,0,0,119.04,164.1,430,430,430,0
2014,9,7,1,45,12.4,-14.96,11.86,-15.36,10.24,-17.7,14,-5,14,-5,427,652,2451,0,0,100,12600,3925,0,0,111.02,116.5,158.27,430,430,0
2014,9,7,2,0,12.4,-15.05,11.86,-15.54,10.2,-17.74,14,-5,14,-5,746,816,9628,0,0,3225,4900,3175,0,0,108.93,113.37,159.39,430,430,0
2014,9,7,2,15,11.82,-15.63,12.4,-15.09,10.2,-17.79,14,-5,14,-5,1028,769,7222,0,0,4825,4000,1975,0,0,108.25,113.65,159.67,430,430,0
2014,9,7,2,30,11.86,-15.86,12.4,-15.09,10.15,-17.83,14,-5,14,-5,1099,196,2226,0,0,6100,8350,850,0,0,108.25,109.17,161.94,430,430,0
2014,9,7,2,45,12.35,-15.18,11.82,-16.08,14,-5,14,-5,14,-5,1193,885,0,0,0,8925,5700,0,0,0,107.34,107.71,430,430,430,0
2014,9,7,3,0,12.4,-15.23,11.82,-16.22,14,-5,14,-5,14,-5,953,1173,0,0,0,4800,10600,0,0,0,104.89,105.62,430,430,430,0
2014,9,7,3,15,12.31,-15.36,11.77,-16.4,14,-5,14,-5,14,-5,961,1038,0,0,0,1650,13000,0,0,0,104.02,105.77,430,430,430,0
2014,9,7,3,30,11.91,-15.68,11.64,-16.49,12.31,-15.41,14,-5,14,-5,1497,1043,999,0,0,975,17625,625,0,0,103.41,109.88,110.54,430,430,0
2014,9,7,3,45,11.64,-16.67,11.91,-15.63,14,-5,14,-5,14,-5,491,1231,0,0,0,22150,550,0,0,0,108.5,111.02,430,430,430,0
2014,9,7,4,30,12.26,-16.31,10.92,-16.94,14,-5,14,-5,14,-5,1535,1993,0,0,0,9125,22550,0,0,0,89.89,132.24,430,430,430,0
2014,9,7,4,45,11.95,-16.76,11.41,-17.12,12.26,-16.35,14,-5,14,-5,2136,700,1678,0,0,5850,100,24375,0,0,89.54,97.32,115.04,430,430,0
2014,9,7,5,0,11.23,-16.4,12.31,-16.4,10.65,-17.03,14,-5,14,-5,1663,1653,1858,0,0,7525,25825,25825,0,0,87.92,123.98,142.06,430,430,0
2014,9,7,5,15,12.35,-16.4,10.56,-17.03,11.19,-16.31,12.13,-16.85,14,-5,54,2463,2351,2318,0,11675,8075,5025,21125,0,86.98,90.09,125.63,145.06,430,0
2014,9,7,5,30,11.19,-17.57,12.31,-16.44,11.23,-16.22,12.13,-16.94,14,-5,1980,2548,1843,2090,0,4725,3800,20275,4475,0,87.6,89.68,123.69,125.42,430,0
2014,9,7,5,45,11.1,-17.61,11.77,-17.07,12.22,-16.49,12.17,-16.98,11.23,-16.22,2278,2167,2076,2363,1896,375,3675,2450,4375,21550,88.46,89.84,102.12,125.42,126.89,0
2014,9,7,6,0,12.22,-16.53,12.08,-17.07,11.23,-16.22,11.77,-17.34,10.87,-17.7,1852,2437,2624,2518,3267,3175,725,1850,3525,17800,89.29,91.2,102.08,125.42,135.2,0
2014,9,7,6,15,11.14,-17.97,10.83,-17.52,12.04,-17.16,12.22,-16.58,11.28,-16.22,2609,2177,3345,1085,2121,2575,1925,2425,2650,4200,89.02,93.05,123.49,127.88,136.53,0
2014,9,7,6,30,10.69,-17.57,12,-17.21,12.26,-16.62,10.69,-16.8,11.28,-16.22,3461,2650,3508,3496,23,1300,2850,700,850,5200,86.83,94.01,123.49,140.51,141.8,0
2014,9,7,6,45,10.02,-17.92,10.65,-16.8,11.55,-17.83,12,-17.25,14,-5,3906,3402,2309,1422,0,3325,675,900,3000,0,94,111.99,142.51,167.36,430,0
2014,9,7,7,0,11.55,-17.97,12.04,-17.25,14,-5,14,-5,14,-5,2573,2004,0,0,0,2800,900,0,0,0,93,114,430,430,430,0
2014,9,7,7,15,12.04,-17.3,11.73,-17.7,14,-5,14,-5,14,-5,2771,3539,0,0,0,1275,375,0,0,0,93.02,105.22,430,430,430,0
2014,9,7,8,15,10.02,-17.83,10.69,-17.07,14,-5,14,-5,14,-5,3862,1405,0,0,0,1275,30500,0,0,0,140.03,166.88,430,430,430,0
2014,9,7,14,45,11.86,-17.16,12.22,-16.76,14,-5,14,-5,14,-5,394,334,0,0,0,1425,8600,0,0,0,87.66,99.02,430,430,430,0
2014,9,7,15,30,12.58,-16.53,12.22,-17.16,14,-5,14,-5,14,-5,331,529,0,0,0,1775,13125,0,0,0,78.11,86.05,430,430,430,0
2014,9,7,15,45,12.58,-16.58,12.31,-17.57,14,-5,14,-5,14,-5,744,763,0,0,0,3000,12000,0,0,0,76.84,83.6,430,430,430,0
2014,9,7,16,0,14.47,-11.05,12.58,-16.8,14,-5,14,-5,14,-5,620,75,0,0,0,17575,7600,0,0,0,74.73,218.06,430,430,430,0
2014,9,7,16,15,14.51,-11.1,12.58,-16.94,14,-5,14,-5,14,-5,140,96,0,0,0,5875,17000,0,0,0,74.81,216.02,430,430,430,0
2014,9,7,16,30,14.51,-11.19,12.62,-17.03,14,-5,14,-5,14,-5,831,136,0,0,0,19875,10200,0,0,0,72.56,213.02,430,430,430,0
2014,9,7,16,45,14.51,-11.23,12.67,-17.12,14,-5,14,-5,14,-5,975,49,0,0,0,20525,4225,0,0,0,70.26,211.04,430,430,430,0
2014,9,7,17,0,14.51,-11.28,12.08,-17.61,14,-5,14,-5,14,-5,1168,168,0,0,0,23250,1300,0,0,0,91.79,210.02,430,430,430,0
2014,9,7,17,45,13.25,-11.1,10.78,-14.6,10.29,-11.32,12.04,-17.88,14,-5,1101,245,70,277,0,23850,2475,6425,2275,0,95.34,161.45,219.1,252.61,430,0
2014,9,7,18,0,13.25,-11.14,10.83,-14.65,10.29,-11.37,12.08,-17.97,14,-5,1335,262,64,294,0,23300,6525,7275,2550,0,94.11,160.07,217.37,251.02,430,0
2014,9,7,18,15,13.25,-11.23,10.24,-11.41,10.87,-14.65,13.07,-17.34,14,-5,1465,389,47,372,0,11475,8775,7400,1225,0,56,158.38,214.44,250.84,430,0
2014,9,7,18,30,12.22,-14.56,12.04,-13.93,10.96,-14.47,13.03,-17.43,14,-5,912,98,177,362,0,9100,17425,13975,9825,0,58.14,125.26,145.09,159.26,430,0
2014,9,7,18,45,12.26,-14.56,12.13,-13.97,10.96,-14.56,10.29,-10.06,13.03,-17.57,1363,97,291,310,679,7075,18375,4600,10400,2350,58.55,124.58,142.44,157.55,288.85,0
2014,9,7,19,0,12.31,-14.6,10.29,-10.15,12.13,-14.02,11.01,-14.65,12.98,-17.66,969,106,697,744,456,6175,8975,6500,11425,5050,61,121.75,140.87,154.21,286.31,0
2014,9,7,19,15,13.12,-15.72,11.05,-14.78,12.17,-14.06,12.31,-14.69,12.94,-17.74,1639,116,759,694,674,5425,18200,3800,6925,12700,62.59,76.37,119.55,139.46,150.63,0
2014,9,7,19,30,13.12,-15.77,11.05,-14.83,12.22,-14.06,12.35,-14.74,12.94,-17.83,1568,127,1162,1133,691,5075,7275,3325,8050,14450,63.32,75.66,117.46,138.22,150.1,0
2014,9,7,19,45,13.12,-15.86,11.32,-14.69,12.22,-14.15,12.31,-14.83,12.94,-17.92,1403,135,1240,1191,847,3500,26075,2675,8925,17500,64.2,73.59,116.67,135.87,144.62,0
2014,9,7,20,0,13.12,-15.95,11.68,-12.71,12.35,-14.92,12.22,-14.29,11.37,-14.74,145,881,1111,1414,353,725,1300,10300,16425,3775,71.59,113.85,132.01,142.41,185.83,0
2014,9,7,20,15,10.33,-10.29,12.35,-14.96,11.41,-14.96,11.73,-12.76,14,-5,1264,1729,1768,657,0,400,27425,6075,4650,0,112.45,137.01,183.88,281.02,430,0
2014,9,7,20,30,11.77,-12.8,11.5,-15.05,10.29,-10.33,14,-5,14,-5,772,417,957,0,0,28100,3700,3500,0,0,132.85,181.11,281.26,430,430,0
2014,9,7,20,45,11.82,-12.85,12,-14.24,11.59,-15.14,10.24,-10.38,14,-5,1093,1068,507,1323,0,17275,9550,11025,3800,0,128.7,138.03,179.72,280.13,430,0
2014,9,7,21,0,11.95,-13.57,11.91,-12.85,11.68,-15.23,10.78,-10.06,12.04,-14.29,956,1598,477,488,994,21325,8125,2425,13100,2825,124.56,135.95,156.4,178.09,280.61,0
2014,9,7,21,15,12,-13.57,11.73,-15.41,10.74,-10.15,12.08,-14.47,10.74,-15.18,1004,1704,2127,886,1415,22175,7450,22175,20125,1250,119.71,130.86,153.4,155.8,278.47,0
2014,9,7,21,30,11.82,-15.18,10.24,-10.6,12.08,-12.94,12.17,-13.52,12.13,-14.65,831,2361,1635,1602,1184,20875,8775,9500,12175,925,121.49,125.16,153.38,171.84,273.48,0
2014,9,7,21,45,10.87,-15.09,12.17,-13.43,12.17,-14.78,11.37,-13.12,14,-5,1708,1562,1696,2040,0,10575,19825,15850,3525,0,120.93,150.3,155.87,181.18,430,0
2014,9,7,22,0,11.32,-13.07,11.68,-15.72,12.26,-14.83,10.83,-15.14,12.26,-13.39,1577,1698,1945,2243,819,2375,9525,8800,17175,1175,116.73,118.09,151.61,155.93,183.22,0
2014,9,7,22,15,10.83,-15.18,12.35,-14.92,11.05,-15.68,12.35,-13.43,14,-5,1718,2462,1383,2537,0,10550,550,6125,18250,0,113.85,136.86,150.71,153.5,430,0
2014,9,7,22,30,12.8,-14.78,12.4,-13.39,10.92,-15.14,12.35,-15,12.04,-15.68,2667,592,1777,1632,1501,525,900,11525,5875,20225,106.17,107,111.76,148.95,153.83,0
2014,9,7,22,45,12.85,-14.87,12.04,-15.72,12.53,-13.34,10.87,-15.18,11.82,-13.97,1003,1283,2859,2148,2061,13750,725,3475,5625,15175,104.02,105.19,148.73,148.92,153.08,0
2014,9,7,23,0,12.89,-14.92,12.08,-15.32,12.08,-15.86,11.73,-13.97,12.62,-13.48,2589,1410,2152,3161,3051,700,7400,6125,17025,1875,101.53,102,111.02,147.65,150.75,0
2014,9,7,23,15,12.67,-13.52,12.89,-14.96,11.05,-15.09,12.04,-15.36,12.13,-15.95,2966,1984,2802,1629,2543,625,6100,5700,18300,8150,99.28,100.42,112.07,145.41,145.5,0
2014,9,7,23,30,12.89,-15.05,12.71,-13.52,12.17,-15.95,12.04,-15.41,11.1,-15.18,2727,638,2895,3794,1684,675,6150,5300,8400,16375,97.49,98.08,110.94,142.3,144.94,0
2014,9,7,23,45,12,-15.54,12.89,-15.14,11.05,-15.23,12.8,-13.48,12.44,-14.2,2332,312,3275,2860,2870,6275,4300,775,5850,10100,95.78,109.93,130.21,143.13,144.9,0
2014,9,8,0,0,11.37,-15.36,12.8,-15.23,12.94,-14.2,12,-15.09,14,-5,1985,3596,2507,1548,0,6500,1375,9975,7350,0,95.52,118.23,121.8,131.53,430,0
2014,9,8,0,15,12.98,-14.24,12,-15.14,11.37,-15.41,12.76,-15.27,14,-5,2947,2548,2462,2598,0,5625,1050,8125,5400,0,95.48,117,119.08,131.06,430,0
2014,9,8,0,30,11.37,-15.45,12.71,-15.36,13.07,-14.33,12.49,-14.33,12.04,-15.23,2019,2569,2154,2236,1837,5475,2000,10975,10975,4650,94.07,114.4,115,125.6,130.14,0
2014,9,8,0,45,12.44,-14.38,13.25,-14.29,12.08,-15.32,11.32,-15.54,12.71,-15.5,3637,2344,2329,28,3491,4800,525,9225,7100,3175,91.35,111.02,114.06,125.25,129.71,0
2014,9,8,1,0,13.34,-14.33,11.32,-15.59,12.76,-15.5,12.44,-14.47,14,-5,2215,1396,2348,1821,0,1450,11600,2275,2150,0,90.61,111.89,122.29,129.77,430,0
2014,9,8,2,30,13.7,-14.56,13.12,-14.92,14,-5,14,-5,14,-5,1360,1207,0,0,0,12200,1375,0,0,0,98.18,100.57,430,430,430,0
2014,9,8,15,0,12.67,-15.86,17.16,-16.26,12.85,-15.59,12.8,-16.13,14,-5,491,177,370,180,0,2450,2775,2775,15325,0,76.32,84.88,85.63,97.62,430,0
2014,9,8,15,15,17.21,-16.31,12.89,-15.63,12.8,-16.22,14,-5,14,-5,606,447,225,0,0,5725,4625,18950,0,0,74.79,84.22,98.88,430,430,0
2014,9,8,15,30,17.25,-16.31,12.89,-15.63,12.76,-16.35,12.67,-15.99,14,-5,533,613,521,261,0,3550,1300,3375,8300,0,74.25,82.68,84.22,100.65,430,0
2014,9,8,15,45,17.25,-16.35,13.21,-15.54,12.85,-15.14,13.34,-16.4,12.76,-16.53,748,777,503,578,383,1350,5625,4350,1200,7875,56.04,71.87,78.75,96.43,100.18,0
2014,9,8,16,0,17.3,-16.35,13.3,-15.54,12.85,-15.23,13.39,-16.49,12.76,-16.62,836,930,623,716,306,4750,5800,4750,1475,6650,53.54,70.84,77.62,94.18,101.07,0
2014,9,8,16,15,17.3,-16.35,13.3,-15.59,12.8,-16.67,13.39,-16.53,12.85,-15.27,852,647,477,1201,314,2850,5200,6200,2075,5550,53,69.26,76.06,93.43,101.07,0
2014,9,8,16,30,12.8,-16.76,12.67,-16.22,13.34,-15.59,13.48,-16.62,12.85,-15.36,1238,205,1089,867,1546,7025,1750,6700,700,2225,48.88,68.41,74.81,78.71,91.24,0
2014,9,8,16,45,15.45,-16.67,12.67,-16.31,13.57,-16.67,12.85,-15.5,13.34,-15.63,64,1169,1575,1021,1349,6850,7050,5875,2800,3900,39.62,45.79,74.03,77.39,87.69,0
2014,9,8,17,0,15.45,-16.71,17.3,-16.58,13.66,-16.67,12.67,-16.35,13.34,-15.72,128,837,1266,1229,253,13275,375,6700,3150,4225,38.9,43.27,71.7,76.97,98.09,0
2014,9,8,17,15,15.5,-16.71,17.3,-16.58,13.7,-16.67,13.25,-15.86,12.67,-16.44,125,1223,1231,1256,216,16300,9475,4600,3025,2525,39.6,41.62,70.01,75.77,98.09,0
2014,9,8,17,30,15.5,-16.76,13.66,-16.8,12.62,-16.53,12.04,-15.54,12.94,-15.81,112,555,963,1770,1485,7600,10325,1400,1525,6750,38.21,40.71,76.22,78.75,108.76,0
2014,9,8,17,45,15.5,-16.8,12.08,-15.59,13.75,-16.76,14,-5,14,-5,163,1459,1396,0,0,2700,10625,6350,0,0,37.54,38.28,106,430,430,0
2014,9,8,18,0,13.7,-16.8,11.77,-11.41,15.5,-16.85,12.08,-15.63,14,-5,147,53,1707,70,0,18400,7450,4925,7450,0,36.24,39.82,105.48,223.61,430,0
2014,9,8,18,15,15.5,-16.94,14.2,-16.53,13.66,-16.94,12.08,-15.77,14,-5,142,1103,1247,1568,0,12750,8850,8850,4300,0,34.41,34.48,39,102.96,430,0
2014,9,8,18,30,11.68,-11.46,15.5,-16.98,12.08,-15.9,14.29,-16.53,13.66,-17.03,1114,136,1314,1005,117,2250,850,3175,3775,10500,33.11,33.84,37.95,101.52,223.19,0
2014,9,8,18,45,13.7,-17.07,12.08,-15.95,11.95,-11.73,11.64,-11.5,14.33,-16.62,1189,25,30,80,134,5050,8350,8350,8350,4200,29.55,36.4,100.65,211.09,223.24,0
2014,9,8,19,0,11.91,-11.77,12.08,-15.9,14.33,-16.71,14,-5,14,-5,934,878,287,0,0,4600,975,26325,0,0,26.83,101.52,210.64,430,430,0
2014,9,8,19,30,11.86,-11.91,14.6,-16.89,14,-5,14,-5,14,-5,403,337,0,0,0,1075,2025,0,0,0,19.24,207.12,430,430,430,0
2014,9,8,20,15,12,-11.68,11.55,-11.86,14,-5,14,-5,14,-5,466,536,0,0,0,300,6975,0,0,0,212,213.35,430,430,430,0
2014,9,8,20,30,11.5,-12.76,11.5,-11.91,14,-5,14,-5,14,-5,382,505,0,0,0,400,12575,0,0,0,187.63,212.66,430,430,430,0
2014,9,8,21,45,11.59,-11.91,11.28,-12.49,14,-5,14,-5,14,-5,710,691,0,0,0,2625,17350,0,0,0,199.61,211.12,430,430,430,0
2014,9,8,22,0,11.23,-12.53,12.22,-12.4,11.64,-11.91,11.86,-12.67,14,-5,865,731,698,761,0,475,300,1600,14950,0,183.7,186.04,200,210.12,430,0
2014,9,8,22,15,11.95,-12.76,11.68,-11.91,14,-5,14,-5,14,-5,785,1260,0,0,0,550,15700,0,0,0,179.57,210,430,430,430,0
2014,9,8,22,45,11.95,-12.67,12.17,-11.86,14,-5,14,-5,14,-5,737,1235,0,0,0,2500,20275,0,0,0,182.13,204.01,430,430,430,0
2014,9,8,23,0,11.5,-10.83,11.37,-12.09,12.17,-11.95,12,-12.8,14,-5,1571,1216,953,127,0,1625,14850,3875,11125,0,177.67,201.3,210.24,245.52,430,0
2014,9,8,23,15,11.55,-10.92,12.04,-12.98,12.35,-11.91,14,-5,14,-5,1389,1583,135,0,0,650,16475,6400,0,0,172.04,200.24,242.39,430,430,0
2014,9,8,23,30,11.5,-10.96,12.4,-11.91,14,-5,14,-5,14,-5,1656,1099,0,0,0,18100,2225,0,0,0,199.85,241.05,430,430,430,0
2014,9,8,23,45,12.4,-11.95,11.5,-11.05,14,-5,14,-5,14,-5,1001,1343,0,0,0,19225,3425,0,0,0,198.01,238.38,430,430,430,0
2014,9,9,0,0,11.64,-12.22,11.41,-11.19,12.4,-11.91,14,-5,14,-5,1806,938,1558,0,0,16150,850,3925,0,0,199.85,200.66,235.83,430,430,0
2014,9,9,0,15,12.4,-11.95,11.41,-11.28,11.59,-12.27,14,-5,14,-5,1091,1421,1129,0,0,14400,1550,5875,0,0,198.01,200.87,233.21,430,430,0
2014,9,9,0,30,11.68,-13.03,11.41,-11.41,11.59,-12.4,11.91,-12.49,12.44,-11.95,634,1086,1048,1522,805,1325,225,1325,14450,13400,176.82,189.17,196.66,197.23,228.84,0
2014,9,9,0,45,12.4,-11.95,11.91,-12.58,11.68,-13.07,11.41,-11.46,14,-5,1704,1471,1136,1833,0,3000,1250,14500,6475,0,176.01,185.73,198.01,227.98,430,0
2014,9,9,1,0,15.72,-10.02,12.4,-11.95,11.91,-12.71,11.46,-11.46,11.73,-13.16,2328,1568,1139,2229,287,3575,1700,16050,5900,6050,172.41,182.32,198.01,226.99,258.95,0
2014,9,9,1,30,12.53,-12.04,15.72,-10.2,11.5,-11.55,11.86,-13.07,11.64,-12.09,1929,92,1971,1624,208,2800,9300,725,3125,6050,171.97,193.69,204.94,223.89,253.02,0
2014,9,9,1,45,15.68,-10.33,11.37,-11.82,12.58,-12.13,11.86,-13.16,11.64,-12.18,1955,1624,2226,797,172,1450,22775,775,2600,14150,169.5,190.16,202.37,217.83,247.78,0
2014,9,9,2,0,15.68,-10.38,11.64,-12.22,11.37,-11.86,12.58,-12.13,14,-5,1624,1090,1386,184,0,24700,625,2500,15900,0,190.16,200.66,216.13,245.8,430,0
2014,9,9,2,15,15.5,-10.6,11.37,-11.91,17.79,-12.85,17.88,-13.7,12.67,-11.86,1964,1487,2316,1058,233,8675,12175,25800,1400,6075,176.18,196.92,198.04,215.29,237.04,0
2014,9,9,2,30,15.5,-10.65,12.71,-11.86,10.96,-11.91,17.7,-12.94,17.83,-13.79,2278,2111,1281,1594,287,10550,13600,26475,1575,6400,172.59,192.76,197.7,222.27,236.04,0
2014,9,9,2,45,13.61,-10.02,15.5,-10.74,17.65,-12.98,12.76,-11.86,10.96,-12,946,1634,1723,280,246,9850,27450,2475,6950,9275,189.99,197.03,219.83,233.07,254.42,0
2014,9,9,3,0,15.5,-10.83,17.97,-14.15,10.96,-12.09,17.61,-13.25,12.85,-11.91,1205,1866,1891,1842,290,12000,13250,26425,1950,6975,166.24,181.96,195.11,217.41,230.1,0
2014,9,9,3,15,17.38,-12.22,12.89,-11.95,10.87,-12.13,17.83,-14.02,17.47,-13.25,2272,2876,1219,530,1289,13625,13325,25125,575,375,166.51,179.18,192.59,207.08,217.61,0
2014,9,9,3,30,15.5,-10.96,13.66,-10.2,12.94,-12.04,17.34,-12.31,17.3,-13.34,2406,1532,2329,319,358,31675,26000,5525,8325,9150,172.57,189.42,203.95,225.14,248.2,0
2014,9,9,3,45,15.41,-11.14,13.66,-10.29,12.8,-12.13,17.38,-12.35,17.3,-13.03,3560,1352,2326,217,359,29075,28250,7900,8075,900,181.97,188.22,203.53,217.68,245.23,0
2014,9,9,4,0,15.41,-11.23,12.53,-13.12,12.76,-12.22,17.21,-12.35,17.21,-13.07,1114,3412,1884,2589,117,7225,21600,21275,10125,7225,160.12,178.73,185.74,199.9,214.7,0
2014,9,9,4,15,15.36,-11.37,13.66,-10.42,13.16,-12,17.12,-13.03,17.12,-12.4,2761,1183,3097,294,368,20750,29150,9925,7700,6925,178.13,189.01,197.69,210.61,240.28,0
2014,9,9,4,30,13.16,-12.09,12.58,-13.39,17.65,-14.78,17.03,-12.94,17.07,-13.57,3049,1370,3877,3413,997,9100,2325,2175,15925,23950,142.86,151.24,161.55,179.36,186.12,0
2014,9,9,4,45,13.16,-13.12,13.25,-12.13,17.56,-14.78,17.25,-13.88,16.94,-12.76,2822,784,3328,4179,1111,10500,2100,1300,14675,18775,140.72,151.82,156.47,183.37,184.36,0
2014,9,9,5,0,13.21,-13.07,13.25,-12.22,17.16,-13.93,17.61,-15,17.3,-13.21,4318,3489,776,4468,1013,11000,1475,5800,500,14025,137.36,153.12,153.38,176.82,181.46,0
2014,9,9,5,15,15.41,-11.46,13.25,-12.31,17.79,-15.59,17.03,-13.93,16.71,-12.89,2924,3258,4179,819,435,14250,3300,18150,21225,3025,129.53,150.33,175.45,177.61,207.89,0
2014,9,9,5,30,17.25,-14.74,17.79,-15.63,17.43,-15.09,16.62,-12.94,16.98,-13.97,3180,3327,385,3894,3807,11500,11500,1850,5100,17775,128.41,130.23,133.12,148.11,172.41,0
2014,9,9,5,45,13.34,-11.01,13.3,-12.53,17.7,-15.86,17.34,-13.03,16.76,-13.93,3405,4419,1229,3717,380,15900,22225,21125,1475,13525,122.11,144.75,170.33,182.99,221.42,0
2014,9,9,6,0,13.3,-12.62,17.79,-15.99,17.25,-15.23,16.67,-13.97,16.67,-12.62,2983,2834,3001,1291,5166,1275,16125,8775,19450,7125,121.7,122.19,141.52,167.44,183.31,0
2014,9,9,6,15,13.34,-12.67,17.56,-14.92,17.25,-15.36,16.71,-14.29,17.92,-16.13,2991,4690,3323,1563,966,4075,24950,11575,800,17350,118.34,125.22,133.45,137.24,165.25,0
