year,month,day,hour,minute,lat1,lon1,lat2,lon2,lat3,lon3,lat4,lon4,lat5,lon5,wp1,wp2,wp3,wp4,wp5,size1,size2,size3,size4,size5,ds1,ds2,ds3,ds4,ds5,Cb_Bamako_t1,Cb_Bamako_t2,Cb_Bamako_t3
2015,9,17,16,15,10.92,-1.89,11.01,-5.35,12.22,-5.44,12.4,-2.83,12.08,-3.46,925.0,156.0,1372.0,1190.0,65.0,6375,7425,16025,16025.0,8575.0,92.23,109.6,163.11,185.17,226.37,0.0,0.0,0.0
2015,9,17,16,30,11.01,-5.39,12.22,-5.44,12.04,-3.51,11.73,-4.54,12.4,-4.72,1025.0,191.0,1466.0,1432.0,1185.0,17025,5050,17025,1750.0,18225.0,92.23,107.91,117.27,127.09,161.37,0.0,0.0,0.0
2015,9,17,16,45,11.01,-5.44,12.22,-5.48,12.35,-4.76,12.49,-2.88,11.73,-4.58,1129.0,233.0,1222.0,1351.0,1252.0,6250,5575,9400,3100.0,19750.0,90.26,107.07,115.43,125.16,183.07,0.0,0.0,0.0
2015,9,17,17,0,11.77,-8.63,11.01,-5.48,12.22,-5.53,12.4,-4.76,11.73,-4.58,72.0,963.0,313.0,1371.0,1453.0,5550,6050,5975,7475.0,3775.0,39.2,88.28,105.39,115.28,125.16,0.0,0.0,0.0
2015,9,17,17,15,11.82,-8.58,10.96,-5.62,12.44,-4.81,11.77,-5.53,12.26,-5.53,64.0,1723.0,1216.0,276.0,319.0,4050,5300,1100,6050.0,5425.0,37.2,88.96,92.36,102.42,113.22,0.0,0.0,0.0
2015,9,17,17,30,12.44,-4.81,11.73,-4.63,12.26,-5.62,10.96,-5.57,11.82,-5.62,1311.0,2107.0,1383.0,376.0,1292.0,3225,3150,6450,5075.0,7250.0,85.0,88.87,104.04,113.22,123.23,0.0,0.0,0.0
2015,9,17,17,45,12.31,-5.62,12.49,-4.81,11.73,-4.63,11.86,-5.75,11.01,-5.66,1430.0,363.0,1988.0,963.0,1338.0,6075,1025,6625,4450.0,4100.0,83.82,84.85,100.44,113.11,123.23,0.0,0.0,0.0
2015,9,17,18,0,12.49,-4.81,10.96,-5.66,11.77,-4.63,11.82,-5.75,11.77,-3.73,1827.0,1379.0,990.0,1510.0,2358.0,7625,6950,2825,3625.0,26925.0,84.15,101.61,113.11,122.97,154.93,0.0,0.0,0.0
2015,9,17,18,15,11.82,-5.8,10.96,-5.66,11.77,-4.63,11.77,-3.73,11.82,-1.8,898.0,1401.0,1513.0,2382.0,6054.0,11350,5825,3100,25700.0,10975.0,82.64,101.61,122.97,154.93,223.89,0.0,0.0,0.0
2015,9,17,18,30,11.77,-4.63,11.82,-5.84,10.92,-5.66,11.77,-3.73,13.75,-2.25,2238.0,2360.0,1509.0,2409.0,7742.0,14075,3650,275,21800.0,1525.0,81.34,102.2,122.97,154.93,209.85,0.0,0.0,0.0
2015,9,17,18,45,12.58,-3.28,11.41,-4.14,11.77,-3.73,11.91,-5.8,10.92,-5.71,1167.0,1276.0,878.0,1010.0,272.0,16725,2600,175,6275.0,9700.0,82.22,100.6,143.59,154.93,168.01,0.0,0.0,0.0
2015,9,17,19,0,12.58,-3.28,11.05,-5.84,11.95,-5.75,11.77,-3.73,13.84,-2.16,1751.0,1668.0,2380.0,576.0,6263.0,22975,22975,6450,7875.0,6575.0,82.57,93.6,154.93,168.01,213.38,0.0,0.0,0.0
2015,9,17,19,15,11.64,-6.34,11.05,-5.89,12.58,-3.28,13.84,-2.16,11.77,-3.73,737.0,1104.0,9991.0,2164.0,6989.0,21500,1750,5925,7350.0,19075.0,68.26,92.8,154.93,168.01,213.38,0.0,0.0,0.0
2015,9,17,19,30,11.64,-6.43,11.05,-5.93,12.58,-3.28,13.84,-2.25,11.77,-3.73,718.0,966.0,9910.0,2143.0,8431.0,20625,750,4650,6600.0,23275.0,65.73,91.21,154.93,168.01,210.44,0.0,0.0,0.0
2015,9,17,19,45,11.59,-6.52,12.08,-5.98,12.58,-3.28,11.77,-3.78,11.55,-2.38,114.0,250.0,6482.0,2142.0,6614.0,11425,350,100,4775.0,3050.0,63.6,73.76,152.97,168.01,203.58,0.0,0.0,0.0
2015,9,17,20,0,11.55,-6.61,13.61,-2.38,11.5,-2.38,11.73,-1.84,12.62,-3.24,585.0,8812.0,6800.0,6758.0,7377.0,17775,3000,5325,2625.0,10775.0,61.85,170.0,203.96,204.02,222.32,0.0,0.0,0.0
2015,9,17,20,15,11.5,-6.61,12.62,-3.28,13.57,-2.43,11.46,-2.43,11.73,-1.8,883.0,4685.0,6061.0,6200.0,8775.0,17950,1575,22550,6825.0,8700.0,62.48,168.0,202.7,203.38,224.29,0.0,0.0,0.0
2015,9,17,20,30,11.46,-6.65,11.37,-2.74,11.73,-1.8,13.61,-2.56,13.52,-1.31,1089.0,6039.0,8654.0,7585.0,8872.0,17300,7975,31700,7950.0,3125.0,63.03,192.34,198.12,224.29,242.12,0.0,0.0,0.0
2015,9,17,20,45,11.46,-6.56,13.66,-2.65,16.08,-2.61,11.73,-1.8,11.32,-2.83,1029.0,7883.0,4437.0,7880.0,5754.0,15575,8075,36200,6775.0,475.0,65.3,189.66,195.35,224.29,228.64,0.0,0.0,0.0
2015,9,17,21,0,11.5,-6.52,11.82,-1.75,13.16,-2.34,13.7,-2.79,11.32,-2.83,594.0,7846.0,7746.0,7413.0,6585.0,14250,8125,15700,6450.0,2575.0,64.82,189.66,190.82,203.89,224.88,0.0,0.0,0.0
2015,9,17,21,15,11.46,-6.56,13.12,-2.43,13.88,-2.74,14.38,-1.58,11.32,-2.38,999.0,1456.0,1274.0,5588.0,5313.0,11725,15675,3475,6650.0,1325.0,65.3,193.08,199.72,205.22,238.21,0.0,0.0,0.0
2015,9,17,21,30,17.47,-6.38,11.41,-6.61,13.12,-2.47,11.37,-2.34,13.93,-2.79,743.0,345.0,8766.0,5447.0,7015.0,10275,2275,14750,800.0,5450.0,65.12,180.36,192.57,198.73,206.95,0.0,0.0,0.0
2015,9,17,21,45,17.47,-6.34,11.41,-6.61,13.12,-2.43,13.93,-2.83,14.38,-3.1,700.0,379.0,9121.0,6984.0,1344.0,9475,1200,2475,3125.0,1900.0,65.12,181.07,186.6,190.63,199.72,0.0,0.0,0.0
2015,9,17,22,0,11.41,-6.65,13.12,-2.43,14.42,-3.15,11.23,-2.83,13.88,-3.28,227.0,6478.0,3129.0,4247.0,1294.0,8350,1775,4600,6725.0,2350.0,63.66,174.63,185.05,190.67,199.72,0.0,0.0,0.0
2015,9,17,22,15,11.41,-6.65,13.97,-3.15,11.23,-2.83,13.16,-2.47,14.47,-3.1,184.0,3247.0,8596.0,4154.0,8011.0,6925,7700,3375,2425.0,600.0,63.66,180.24,187.62,190.67,198.91,0.0,0.0,0.0
2015,9,17,22,30,11.14,-7.41,11.46,-6.65,11.23,-2.83,14.56,-2.97,13.93,-3.01,602.0,660.0,9970.0,5164.0,9831.0,1200,5175,12125,2900.0,1800.0,56.3,63.03,184.82,190.67,193.35,0.0,0.0,0.0
2015,9,17,22,45,16.85,-5.48,11.19,-7.37,17.12,-6.7,11.46,-6.61,13.93,-2.92,181.0,431.0,335.0,134.0,8134.0,1775,2675,150,9975.0,16575.0,55.71,63.78,164.44,174.48,187.72,0.0,0.0,0.0
2015,9,17,23,0,11.19,-7.37,16.94,-5.39,14.56,-3.1,13.97,-2.88,14.6,-2.83,186.0,203.0,9904.0,10202.0,10764.0,2775,2775,375,15450.0,775.0,55.71,178.63,188.68,190.16,198.74,0.0,0.0,0.0
2015,9,17,23,15,17.03,-7.28,16.35,-5.62,11.14,-7.37,17.16,-3.78,14.02,-2.88,307.0,184.0,302.0,8999.0,6081.0,5150,5450,2925,13300.0,675.0,57.58,155.13,157.55,190.41,220.64,0.0,0.0,0.0
2015,9,17,23,30,11.19,-7.37,16.98,-7.28,16.4,-5.53,14.06,-2.92,16.8,-3.69,191.0,209.0,468.0,7114.0,8367.0,5350,7500,3800,10300.0,1600.0,55.71,154.15,160.9,189.01,214.39,0.0,0.0,0.0
2015,9,17,23,45,11.14,-7.41,16.89,-7.28,16.44,-5.44,14.29,-4.05,14.11,-2.92,241.0,316.0,2641.0,486.0,6822.0,5100,9350,1800,5075.0,8425.0,56.3,151.21,153.39,163.44,189.28,0.0,0.0,0.0
2015,9,18,0,0,11.14,-7.5,16.85,-7.28,16.44,-5.44,14.38,-4.05,14.15,-2.88,245.0,369.0,5273.0,568.0,9085.0,4200,6575,4500,7125.0,7925.0,55.36,150.23,154.95,163.44,191.76,0.0,0.0,0.0
2015,9,18,0,15,11.14,-7.5,17.21,-6.79,16.76,-7.37,16.49,-5.35,14.38,-4.14,238.0,523.0,6817.0,449.0,654.0,1825,3675,5625,3675.0,8925.0,55.36,146.7,152.2,166.38,166.82,0.0,0.0,0.0
2015,9,18,0,30,11.14,-7.5,16.53,-5.26,16.67,-7.32,16.17,-6.34,14.38,-4.23,231.0,651.0,384.0,3142.0,352.0,1575,2350,725,8000.0,11225.0,55.36,139.09,143.95,149.47,169.4,0.0,0.0,0.0
2015,9,18,0,45,14.38,-4.4,17.3,-6.52,16.13,-5.44,16.13,-6.29,14.24,-2.79,844.0,239.0,811.0,390.0,2156.0,4350,9575,14825,1225.0,175.0,138.24,142.7,154.63,172.07,195.49,0.0,0.0,0.0
2015,9,18,1,0,16.13,-6.25,15.99,-5.48,14.42,-4.4,17.79,-2.61,17.47,-3.46,859.0,1476.0,1076.0,2054.0,1871.0,3650,11900,17525,5125.0,2475.0,138.71,143.56,150.24,236.19,265.38,0.0,0.0,0.0
2015,9,18,1,15,17.52,-3.06,14.42,-4.67,15.95,-5.21,17.88,-2.47,12.6392,6.9971,1429.0,1746.0,21.0,3045.0,0.0,11200,24775,4075,2100.0,0.0,135.53,154.47,246.86,271.09,520.0,0.0,0.0,1.0
2015,9,18,1,30,14.56,-5.26,15.32,-5.39,17.56,-2.97,14.33,-4.81,14.96,-5.57,4737.0,7029.0,5995.0,4762.0,5282.0,2925,150,10800,31100.0,2750.0,120.1,121.02,129.71,133.65,251.14,0.0,0.0,1.0
2015,9,18,1,45,10.33,-4.63,14.33,-4.85,14.56,-5.26,15.59,-5.66,14.56,-4.18,4683.0,2096.0,5597.0,45.0,6543.0,45625,45625,45625,1800.0,45625.0,120.1,127.48,134.95,143.69,153.84,0.0,0.0,1.0
2015,9,18,2,0,10.33,-4.63,16.53,-5.89,15.09,-5.57,16.17,-4.72,17.12,-4.58,4310.0,102.0,2436.0,6515.0,6530.0,39275,3300,1925,7100.0,1075.0,123.76,143.69,157.28,172.56,201.31,0.0,0.0,1.0
2015,9,18,2,15,10.38,-4.67,15.09,-5.62,16.53,-5.89,14.15,-5.08,14.56,-5.39,6533.0,3681.0,2147.0,194.0,2239.0,1175,7325,29150,4875.0,2575.0,116.83,118.07,122.33,141.74,157.28,0.0,0.0,1.0
2015,9,18,2,30,10.33,-4.72,15.0,-5.71,14.15,-5.26,16.8,-4.54,12.6392,6.9971,5210.0,3967.0,249.0,6308.0,0.0,8175,32700,5675,5175.0,0.0,112.77,118.09,141.24,193.51,520.0,0.0,0.0,1.0
2015,9,18,2,45,10.29,-4.76,14.38,-4.27,15.09,-6.52,14.96,-5.75,14.15,-5.26,3944.0,5238.0,4801.0,176.0,3744.0,1525,20075,20075,6525.0,200.0,102.08,112.77,115.97,141.61,147.65,0.0,0.0,1.0
2015,9,18,3,0,10.29,-4.81,15.18,-6.52,14.15,-5.26,14.73,-5.75,13.39,-5.66,6464.0,4166.0,5211.0,5142.0,175.0,1425,4950,13275,5200.0,8125.0,88.23,105.15,110.45,112.77,140.0,0.0,0.0,1.0
2015,9,18,3,15,10.2,-4.99,13.43,-5.62,14.6,-5.93,15.18,-6.52,13.97,-5.62,2069.0,5422.0,3912.0,4339.0,241.0,4000,3650,16350,6325.0,9225.0,89.49,98.01,101.91,105.15,136.36,0.0,0.0,1.0
2015,9,18,3,30,10.2,-5.08,15.18,-6.52,13.48,-5.57,14.56,-5.98,14.02,-5.57,5848.0,6073.0,7145.0,4468.0,231.0,3750,17300,4825,6600.0,9025.0,92.03,100.5,100.72,105.15,134.06,0.0,0.0,1.0
2015,9,18,3,45,10.15,-5.12,15.23,-6.38,13.88,-5.75,14.51,-6.11,12.67,-6.25,5602.0,5086.0,5522.0,4905.0,77.0,3125,8925,22675,4725.0,8650.0,62.01,92.18,95.48,109.0,133.87,0.0,0.0,1.0
2015,9,18,4,0,12.76,-6.16,13.43,-5.39,13.79,-6.02,14.47,-6.16,14.91,-7.14,4414.0,4994.0,6291.0,5288.0,4876.0,4325,6400,3875,13825.0,1575.0,65.12,81.99,86.54,92.66,97.12,0.0,0.0,1.0
2015,9,18,4,15,14.96,-7.05,13.75,-6.02,14.47,-6.11,12.8,-6.11,13.39,-5.3,5472.0,2915.0,1940.0,5284.0,7965.0,5400,7425,6375,11125.0,1050.0,67.27,81.01,88.64,94.11,100.69,0.0,1.0,1.0
2015,9,18,4,30,13.07,-6.34,13.21,-5.98,13.7,-6.02,14.38,-6.56,12.8,-6.07,1350.0,8291.0,5341.0,5749.0,6844.0,2650,150,1000,11075.0,8875.0,60.88,69.26,74.73,80.53,80.81,0.0,1.0,1.0
2015,9,18,4,45,14.33,-6.56,13.7,-6.38,12.58,-6.56,13.03,-6.29,15.05,-6.97,7374.0,7575.0,7275.0,7134.0,7648.0,1950,3475,13050,3875.0,8425.0,51.04,62.59,70.18,80.06,93.94,0.0,1.0,1.0
2015,9,18,5,0,13.61,-6.38,12.98,-6.16,14.47,-7.59,12.67,-6.52,14.42,-6.52,5533.0,4932.0,4500.0,1089.0,6426.0,7200,11575,1000,15350.0,1700.0,53.01,66.22,67.08,67.23,83.63,0.0,1.0,1.0
2015,9,18,5,15,14.56,-7.55,12.62,-6.52,13.39,-6.61,12.89,-6.07,15.05,-6.88,3177.0,4007.0,2399.0,4771.0,6357.0,8275,21900,8725,525.0,4950.0,53.01,56.36,69.38,69.58,95.26,0.0,1.0,1.0
2015,9,18,5,30,12.85,-5.98,14.15,-7.19,14.56,-7.68,14.6,-6.2,13.34,-6.7,5499.0,3815.0,4344.0,2241.0,4433.0,35550,2500,10900,425.0,1625.0,53.24,60.9,68.45,72.34,95.48,0.0,1.0,1.0
2015,9,18,5,45,14.11,-5.98,14.56,-7.68,14.15,-7.1,12.8,-5.84,12.49,-6.56,6370.0,4992.0,4263.0,5555.0,4110.0,34925,2850,11875,325.0,1975.0,51.24,62.97,68.45,77.23,89.63,0.0,1.0,1.0
2015,9,18,6,0,13.84,-7.32,14.78,-5.98,14.2,-7.05,14.56,-7.5,12.44,-6.47,3138.0,5478.0,4559.0,4911.0,4085.0,2500,39950,2275,12050.0,4325.0,48.88,54.45,65.19,69.92,105.36,0.0,1.0,1.0
2015,9,18,6,15,13.84,-6.47,13.57,-7.37,12.4,-6.38,14.6,-7.41,14.29,-6.97,3675.0,4221.0,3590.0,5548.0,4885.0,8800,37000,2150,1650.0,11950.0,40.22,57.56,69.2,69.89,72.73,1.0,1.0,0.0
2015,9,18,6,30,13.66,-7.37,12.98,-6.88,12.35,-6.29,14.06,-7.14,14.47,-7.95,3565.0,118.0,5037.0,3605.0,6068.0,8725,12175,175,27875.0,350.0,41.76,41.88,59.36,60.83,64.12,1.0,1.0,0.0
2015,9,18,6,45,14.15,-7.05,14.65,-7.37,13.48,-7.5,12.26,-6.25,12.58,-6.88,4160.0,7056.0,6840.0,3081.0,4115.0,16375,7325,29200,600.0,6200.0,34.13,40.05,63.35,63.51,74.33,1.0,1.0,0.0
2015,9,18,7,0,14.2,-8.49,12.44,-6.83,13.34,-7.5,14.11,-7.5,14.2,-7.01,4601.0,4171.0,4870.0,3653.0,6808.0,15625,8175,3225,3925.0,750.0,30.81,41.59,55.36,56.04,66.29,1.0,1.0,0.0
2015,9,18,7,15,14.11,-7.41,12.4,-6.79,13.61,-6.79,14.24,-8.4,13.21,-7.46,6329.0,3832.0,427.0,4600.0,5557.0,15225,8550,2400,15225.0,7375.0,28.28,43.93,55.54,55.61,57.27,1.0,1.0,0.0
2015,9,18,7,30,11.46,-7.64,13.07,-7.46,12.67,-7.05,14.02,-7.28,13.34,-7.86,1767.0,5643.0,4120.0,289.0,4146.0,4625,1100,9900,1250.0,1275.0,24.21,25.71,33.02,43.42,55.07,1.0,1.0,0.0
2015,9,18,7,45,11.46,-7.59,12.85,-7.77,12.62,-7.1,13.07,-7.41,13.97,-7.23,3768.0,5181.0,4404.0,423.0,6250.0,4025,4025,11375,3975.0,700.0,10.63,25.81,32.02,43.97,55.23,1.0,1.0,0.0
2015,9,18,8,0,14.33,-8.18,11.46,-7.64,12.89,-7.77,12.58,-7.14,12.85,-8.54,5147.0,5711.0,5282.0,4961.0,4402.0,3350,1825,12750,5625.0,5475.0,12.04,20.25,30.07,43.42,59.14,1.0,1.0,0.0
2015,9,18,8,15,12.49,-7.19,12.08,-6.61,12.89,-8.4,12.89,-7.64,11.46,-7.68,6225.0,5920.0,3299.0,6458.0,4489.0,650,11000,9700,6750.0,3850.0,15.81,16.64,28.44,43.17,52.92,1.0,1.0,0.0
2015,9,18,8,30,12.85,-8.36,11.5,-7.64,13.39,-8.9,12.49,-7.23,11.23,-8.4,4453.0,6475.0,5549.0,4565.0,6642.0,13525,10125,2575,7350.0,1050.0,14.76,27.46,40.46,42.45,52.5,1.0,1.0,0.0
2015,9,18,8,45,12.8,-8.49,11.64,-7.64,13.48,-7.68,12.44,-7.28,13.39,-8.85,818.0,5544.0,4548.0,2549.0,6689.0,13925,11500,400,8225.0,6550.0,18.68,25.96,31.38,37.64,38.95,1.0,1.0,0.0
2015,9,18,9,0,13.48,-7.68,12.4,-7.5,12.71,-8.54,13.3,-8.81,11.68,-7.68,4949.0,4859.0,4567.0,6958.0,5471.0,27000,27000,250,7200.0,8300.0,19.1,19.24,31.38,35.44,36.24,1.0,1.0,0.0
2015,9,18,9,15,12.67,-8.49,11.37,-8.31,11.68,-7.73,13.48,-8.67,12.35,-7.5,4082.0,5947.0,5144.0,5516.0,4394.0,11875,16500,8250,6900.0,4675.0,18.03,19.72,34.93,37.01,47.8,1.0,0.0,0.0
2015,9,18,9,30,11.37,-8.36,11.73,-7.77,13.48,-8.63,12.67,-8.45,12.49,-6.88,6240.0,4955.0,5778.0,7213.0,4460.0,6150,9750,5200,18725.0,5150.0,16.03,33.73,35.81,40.31,48.38,1.0,0.0,0.0
2015,9,18,9,45,11.32,-8.36,13.48,-8.58,11.77,-7.82,12.67,-8.4,12.49,-6.88,6819.0,5755.0,4829.0,7165.0,4313.0,3425,11325,5075,15900.0,5400.0,14.04,31.4,35.23,40.31,49.34,1.0,0.0,0.0
2015,9,18,10,0,13.43,-8.58,12.22,-8.67,11.28,-8.4,12.44,-6.88,12.67,-8.4,6602.0,4473.0,4035.0,6107.0,5298.0,2450,1675,4650,13550.0,4175.0,14.04,29.15,34.41,40.61,51.55,1.0,0.0,0.0
2015,9,18,10,15,11.82,-8.13,12.71,-8.36,12.17,-8.63,12.94,-8.94,13.43,-8.54,4923.0,4924.0,3004.0,6525.0,5322.0,2675,1800,16150,4800.0,8625.0,13.15,28.6,30.59,33.29,34.48,1.0,0.0,0.0
2015,9,18,10,30,12.58,-7.64,13.43,-8.49,11.82,-8.18,12.76,-8.36,12.17,-8.63,2982.0,4681.0,4689.0,3997.0,3259.0,875,3275,450,12525.0,3850.0,12.37,13.6,28.6,31.05,31.91,1.0,0.0,0.0
2015,9,18,10,45,11.82,-8.27,12.17,-8.67,12.98,-8.85,13.48,-8.45,12.76,-8.31,5754.0,2890.0,2063.0,4805.0,4866.0,4075,17925,17925,350.0,2600.0,11.7,30.23,31.95,32.31,32.65,1.0,0.0,0.0
2015,9,18,11,0,12.26,-8.67,11.73,-8.85,12.44,-7.1,12.76,-8.31,11.14,-8.49,5512.0,1552.0,5431.0,4127.0,6387.0,4650,600,5600,29075.0,250.0,11.7,28.65,32.76,45.97,57.58,1.0,0.0,0.0
2015,9,18,11,15,12.26,-8.67,11.73,-8.85,11.73,-7.82,12.85,-8.27,12.6392,6.9971,4279.0,1474.0,3948.0,3944.0,0.0,5075,500,7425,20950.0,0.0,11.4,28.65,33.38,45.97,520.0,0.0,0.0,0.0
2015,9,18,11,30,11.77,-8.04,11.05,-8.0,12.89,-8.22,12.6392,6.9971,12.6392,6.9971,4025.0,3882.0,3922.0,0.0,0.0,4350,21850,1075,0.0,0.0,12.04,31.14,57.04,520.0,520.0,0.0,0.0,0.0
2015,9,18,11,45,12.94,-8.18,11.05,-8.04,11.77,-8.13,12.6392,6.9971,12.6392,6.9971,3455.0,4909.0,3739.0,0.0,0.0,3075,22375,1450,0.0,0.0,11.66,31.58,57.14,520.0,520.0,0.0,0.0,0.0
2015,9,18,12,0,12.94,-8.18,11.77,-8.13,11.01,-8.09,11.73,-5.26,12.6392,6.9971,3519.0,5011.0,5384.0,5399.0,0.0,1575,23975,1425,950.0,0.0,11.66,31.58,58.22,102.14,520.0,0.0,0.0,0.0
2015,9,18,12,15,11.68,-8.85,11.82,-5.21,10.96,-8.13,12.6392,6.9971,12.6392,6.9971,1330.0,3912.0,2287.0,0.0,0.0,23475,475,3600,0.0,0.0,47.42,60.41,102.2,520.0,520.0,0.0,0.0,0.0
2015,9,18,12,45,11.82,-5.12,11.73,-8.09,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,2882.0,199.0,0.0,0.0,0.0,8925,6750,0,0.0,0.0,33.38,106.04,520.0,520.0,520.0,0.0,0.0,0.0
2015,9,18,13,0,10.65,-3.6,11.55,-8.22,11.77,-5.12,12.6392,6.9971,12.6392,6.9971,2921.0,3248.0,122.0,0.0,0.0,7075,6750,5300,0.0,0.0,40.26,106.61,171.4,520.0,520.0,0.0,0.0,0.0
2015,9,18,13,15,10.65,-3.6,11.77,-5.21,11.68,-8.18,12.6392,6.9971,12.6392,6.9971,3268.0,2955.0,194.0,0.0,0.0,2300,6725,2775,0.0,0.0,34.93,102.79,171.4,520.0,520.0,0.0,0.0,0.0
2015,9,18,13,30,10.29,-4.18,10.69,-3.78,11.77,-5.21,12.6392,6.9971,12.6392,6.9971,2977.0,233.0,329.0,0.0,0.0,6250,1325,5600,0.0,0.0,102.79,159.0,165.11,520.0,520.0,0.0,0.0,0.0
2015,9,18,13,45,10.65,-3.91,11.73,-5.26,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,1202.0,373.0,0.0,0.0,0.0,6175,11900,0,0.0,0.0,102.14,161.45,520.0,520.0,520.0,0.0,0.0,0.0
2015,9,18,14,0,11.32,-5.57,10.6,-4.05,11.73,-5.26,12.6392,6.9971,12.6392,6.9971,448.0,1073.0,640.0,0.0,0.0,15375,5350,13825,0.0,0.0,97.13,102.14,157.43,520.0,520.0,0.0,0.0,0.0
2015,9,18,14,15,11.32,-5.53,11.73,-5.26,10.6,-4.05,12.6392,6.9971,12.6392,6.9971,415.0,619.0,860.0,0.0,0.0,4100,4775,2000,0.0,0.0,98.88,102.14,157.43,520.0,520.0,0.0,0.0,0.0
2015,9,18,14,30,11.32,-5.53,11.73,-5.26,10.69,-3.96,10.02,-4.45,12.6392,6.9971,424.0,633.0,976.0,805.0,0.0,1075,3350,2450,12150.0,0.0,98.88,102.14,155.8,158.78,520.0,0.0,0.0,0.0
2015,9,18,14,45,11.32,-5.48,11.5,-5.93,11.68,-5.26,11.28,-5.53,10.69,-3.96,390.0,698.0,169.0,535.0,888.0,1225,1875,375,2150.0,11525.0,82.37,99.36,99.76,102.79,158.78,0.0,0.0,0.0
2015,9,18,15,0,13.43,0.94,11.5,-5.93,11.64,-5.26,11.28,-5.53,10.74,-3.96,404.0,726.0,657.0,951.0,133.0,1375,525,325,11125.0,6350.0,82.37,99.36,103.12,157.92,321.31,0.0,0.0,0.0
2015,9,18,15,15,13.43,0.81,10.87,-3.24,11.55,-5.93,10.96,-4.05,12.6392,6.9971,451.0,1065.0,330.0,262.0,0.0,500,7775,3025,5600.0,0.0,81.88,151.92,180.36,317.33,520.0,0.0,0.0,0.0
2015,9,18,15,30,13.52,0.76,10.92,-3.15,10.92,-4.05,12.6392,6.9971,12.6392,6.9971,1259.0,470.0,297.0,0.0,0.0,7850,3575,6750,0.0,0.0,152.71,182.5,315.63,520.0,520.0,0.0,0.0,0.0
2015,9,18,15,45,13.61,0.67,10.92,-3.73,11.19,-3.15,12.6392,6.9971,12.6392,6.9971,708.0,1603.0,424.0,0.0,0.0,8150,3850,9150,0.0,0.0,162.86,180.36,312.96,520.0,520.0,0.0,0.0,0.0
2015,9,18,16,0,13.16,0.18,13.66,0.58,11.19,-3.1,10.83,-3.69,12.6392,6.9971,1670.0,1304.0,342.0,568.0,0.0,6375,4575,2025,11375.0,0.0,165.85,181.32,293.62,310.21,520.0,0.0,0.0,0.0
2015,9,18,16,15,13.21,0.13,13.66,0.49,10.65,-4.54,11.14,-3.01,11.01,-4.0,1026.0,1314.0,1143.0,430.0,496.0,1100,5100,7000,5025.0,12550.0,141.16,153.39,184.76,291.76,306.24,0.0,0.0,0.0
2015,9,18,16,30,10.74,-4.72,13.61,0.36,10.69,-3.64,11.01,-4.0,11.14,-2.97,95.0,1399.0,1135.0,1640.0,485.0,4150,2625,275,9125.0,8650.0,133.6,153.39,168.75,186.68,301.04,0.0,0.0,0.0
2015,9,18,16,45,13.34,-0.05,11.14,-3.01,10.42,-5.84,10.78,-4.76,11.01,-3.96,1696.0,1926.0,1980.0,1661.0,416.0,1375,4425,2450,9600.0,23475.0,108.93,131.73,154.31,184.76,286.09,0.0,0.0,0.0
2015,9,18,17,0,10.11,-6.16,10.42,-5.89,10.92,-3.96,10.47,-4.58,11.14,-3.06,1918.0,1802.0,2025.0,1982.0,2164.0,2475,1250,6650,3075.0,10450.0,107.56,109.86,142.58,155.47,183.81,0.0,0.0,0.0
2015,9,18,17,15,10.11,-6.16,10.92,-3.96,10.47,-4.58,10.42,-5.89,10.78,-4.9,2051.0,1929.0,2167.0,1982.0,1931.0,1800,1125,3750,3025.0,250.0,107.56,109.86,127.42,142.58,155.47,0.0,0.0,0.0
2015,9,18,17,30,10.51,-4.58,13.52,-0.32,10.38,-5.84,10.83,-4.81,11.05,-2.97,1422.0,1533.0,570.0,1929.0,792.0,2400,500,2375,8150.0,25350.0,110.39,129.0,142.04,187.56,276.86,0.0,0.0,0.0
2015,9,18,17,45,11.14,-1.71,10.51,-4.63,10.38,-5.84,11.05,-2.97,10.83,-4.85,1485.0,2394.0,1310.0,1912.0,155.0,2575,3075,2350,7625.0,1000.0,110.39,128.13,141.2,187.56,231.16,0.0,0.0,0.0
2015,9,18,18,0,11.14,-1.67,10.51,-4.67,11.05,-2.97,10.83,-4.85,10.38,-5.89,3480.0,2340.0,1285.0,1865.0,96.0,1725,1325,1025,7125.0,13650.0,109.04,128.13,139.52,187.56,232.13,0.0,0.0,0.0
2015,9,18,18,15,13.34,-0.54,11.1,-3.01,10.69,-4.94,10.29,-5.89,12.6392,6.9971,1816.0,1405.0,993.0,385.0,0.0,925,2050,4875,24650.0,0.0,111.29,127.32,185.05,268.17,520.0,0.0,0.0,0.0
2015,9,18,18,30,13.34,-0.63,13.03,0.22,10.29,-5.93,11.1,-3.01,10.65,-4.99,3594.0,8600.0,5453.0,853.0,952.0,850,1875,1525,16150.0,5975.0,109.99,127.58,185.05,265.18,295.33,0.0,0.0,0.0
2015,9,18,18,45,11.41,-1.49,13.79,-0.5,13.3,-0.68,10.29,-5.98,10.6,-4.99,8548.0,11792.0,279.0,955.0,853.0,525,1325,950,3325.0,1700.0,109.34,128.14,236.93,263.1,272.11,0.0,0.0,0.0
